geo_description,label,year,description,estimate,moe,se,cv,file
United States,HD01_VD16,2015,Estimate; Male: - 25 to 34 years: - Associate's degree,1726358,26218.72,13376.9,0.77,age group
North Carolina,HD01_VD16,2015,Estimate; Male: - 25 to 34 years: - Associate's degree,50387,5041.19,2572.04,5.1,age group
"Durham County, NC",HD01_VD16,2015,Estimate; Male: - 25 to 34 years: - Associate's degree,687,452.77,231.01,33.63,age group
"Forsyth County, NC",HD01_VD16,2015,Estimate; Male: - 25 to 34 years: - Associate's degree,1698,831.66,424.32,24.99,age group
"Guilford County, NC",HD01_VD16,2015,Estimate; Male: - 25 to 34 years: - Associate's degree,2912,1279.66,652.89,22.42,age group
United States,HD01_VD17,2015,Estimate; Male: - 25 to 34 years: - Bachelor's degree,4852229,39929.19,20372.04,0.42,age group
North Carolina,HD01_VD17,2015,Estimate; Male: - 25 to 34 years: - Bachelor's degree,127899,6363.74,3246.81,2.54,age group
"Durham County, NC",HD01_VD17,2015,Estimate; Male: - 25 to 34 years: - Bachelor's degree,7571,1365.45,696.66,9.2,age group
"Forsyth County, NC",HD01_VD17,2015,Estimate; Male: - 25 to 34 years: - Bachelor's degree,5284,1162.89,593.31,11.23,age group
"Guilford County, NC",HD01_VD17,2015,Estimate; Male: - 25 to 34 years: - Bachelor's degree,7577,1782.47,909.42,12,age group
United States,HD01_VD18,2015,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,1840476,26161.53,13347.72,0.73,age group
North Carolina,HD01_VD18,2015,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,45878,4132.09,2108.21,4.6,age group
"Durham County, NC",HD01_VD18,2015,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,4767,1204.6,614.59,12.89,age group
"Forsyth County, NC",HD01_VD18,2015,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,2437,838.81,427.96,17.56,age group
"Guilford County, NC",HD01_VD18,2015,Estimate; Male: - 25 to 34 years: - Graduate or professional degree,2075,755.4,385.41,18.57,age group
United States,HD01_VD19,2015,Estimate; Male: - 35 to 44 years:,20308787,23069.62,11770.21,0.06,age group
North Carolina,HD01_VD19,2015,Estimate; Male: - 35 to 44 years:,641272,7260.94,3704.56,0.58,age group
"Durham County, NC",HD01_VD19,2015,Estimate; Male: - 35 to 44 years:,22195,1129.53,576.29,2.6,age group
"Forsyth County, NC",HD01_VD19,2015,Estimate; Male: - 35 to 44 years:,21953,239.49,122.19,0.56,age group
"Guilford County, NC",HD01_VD19,2015,Estimate; Male: - 35 to 44 years:,31433,545.7,278.42,0.89,age group
United States,HD01_VD20,2015,Estimate; Male: - 35 to 44 years: - Less than 9th grade,1120939,21046.47,10737.99,0.96,age group
North Carolina,HD01_VD20,2015,Estimate; Male: - 35 to 44 years: - Less than 9th grade,38614,4549.11,2320.97,6.01,age group
"Durham County, NC",HD01_VD20,2015,Estimate; Male: - 35 to 44 years: - Less than 9th grade,2635,1849.19,943.46,35.8,age group
"Forsyth County, NC",HD01_VD20,2015,Estimate; Male: - 35 to 44 years: - Less than 9th grade,1875,845.96,431.61,23.02,age group
"Guilford County, NC",HD01_VD20,2015,Estimate; Male: - 35 to 44 years: - Less than 9th grade,1007,583.83,297.87,29.58,age group
United States,HD01_VD21,2015,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",1647925,26565.45,13553.8,0.82,age group
North Carolina,HD01_VD21,2015,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",57116,5198.47,2652.28,4.64,age group
"Durham County, NC",HD01_VD21,2015,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",2434,1591.83,812.16,33.37,age group
"Forsyth County, NC",HD01_VD21,2015,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",1784,872.17,444.98,24.94,age group
"Guilford County, NC",HD01_VD21,2015,"Estimate; Male: - 35 to 44 years: - 9th to 12th grade, no diploma",3829,1560.85,796.35,20.8,age group
United States,HD01_VD22,2015,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),5498118,46816,23885.71,0.43,age group
North Carolina,HD01_VD22,2015,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),167282,7532.6,3843.16,2.3,age group
"Durham County, NC",HD01_VD22,2015,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),2904,1148.6,586.02,20.18,age group
"Forsyth County, NC",HD01_VD22,2015,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),5310,1199.83,612.16,11.53,age group
"Guilford County, NC",HD01_VD22,2015,Estimate; Male: - 35 to 44 years: - High school graduate (includes equivalency),6196,1680,857.14,13.83,age group
United States,HD01_VD23,2015,"Estimate; Male: - 35 to 44 years: - Some college, no degree",4128090,33768,17228.57,0.42,age group
North Carolina,HD01_VD23,2015,"Estimate; Male: - 35 to 44 years: - Some college, no degree",139903,6211.23,3168.99,2.27,age group
"Durham County, NC",HD01_VD23,2015,"Estimate; Male: - 35 to 44 years: - Some college, no degree",3524,1181.96,603.04,17.11,age group
"Forsyth County, NC",HD01_VD23,2015,"Estimate; Male: - 35 to 44 years: - Some college, no degree",4165,861.45,439.52,10.55,age group
"Guilford County, NC",HD01_VD23,2015,"Estimate; Male: - 35 to 44 years: - Some college, no degree",8333,1738.38,886.93,10.64,age group
United States,HD01_VD24,2015,Estimate; Male: - 35 to 44 years: - Associate's degree,1588787,25194.04,12854.1,0.81,age group
North Carolina,HD01_VD24,2015,Estimate; Male: - 35 to 44 years: - Associate's degree,49731,4904.17,2502.13,5.03,age group
"Durham County, NC",HD01_VD24,2015,Estimate; Male: - 35 to 44 years: - Associate's degree,1663,997.28,508.82,30.6,age group
"Forsyth County, NC",HD01_VD24,2015,Estimate; Male: - 35 to 44 years: - Associate's degree,1259,620.77,316.72,25.16,age group
"Guilford County, NC",HD01_VD24,2015,Estimate; Male: - 35 to 44 years: - Associate's degree,1243,633.87,323.4,26.02,age group
United States,HD01_VD25,2015,Estimate; Male: - 35 to 44 years: - Bachelor's degree,3968313,35874.55,18303.34,0.46,age group
North Carolina,HD01_VD25,2015,Estimate; Male: - 35 to 44 years: - Bachelor's degree,123629,5769.19,2943.46,2.38,age group
"Durham County, NC",HD01_VD25,2015,Estimate; Male: - 35 to 44 years: - Bachelor's degree,4709,1235.57,630.39,13.39,age group
"Forsyth County, NC",HD01_VD25,2015,Estimate; Male: - 35 to 44 years: - Bachelor's degree,5176,1158.13,590.88,11.42,age group
"Guilford County, NC",HD01_VD25,2015,Estimate; Male: - 35 to 44 years: - Bachelor's degree,6766,1313.02,669.91,9.9,age group
United States,HD01_VD26,2015,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,2356615,27499.57,14030.39,0.6,age group
North Carolina,HD01_VD26,2015,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,64997,4102.3,2093.01,3.22,age group
"Durham County, NC",HD01_VD26,2015,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,4326,1102.13,562.31,13,age group
"Forsyth County, NC",HD01_VD26,2015,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,2384,776.85,396.35,16.63,age group
"Guilford County, NC",HD01_VD26,2015,Estimate; Male: - 35 to 44 years: - Graduate or professional degree,4059,1267.74,646.81,15.94,age group
United States,HD01_VD27,2015,Estimate; Male: - 45 to 64 years:,40983291,31209.87,15923.4,0.04,age group
North Carolina,HD01_VD27,2015,Estimate; Male: - 45 to 64 years:,1265490,7091.74,3618.23,0.29,age group
"Durham County, NC",HD01_VD27,2015,Estimate; Male: - 45 to 64 years:,32963,1296.34,661.4,2.01,age group
"Forsyth County, NC",HD01_VD27,2015,Estimate; Male: - 45 to 64 years:,45364,571.91,291.79,0.64,age group
"Guilford County, NC",HD01_VD27,2015,Estimate; Male: - 45 to 64 years:,63461,645.79,329.48,0.52,age group
United States,HD01_VD28,2015,Estimate; Male: - 45 to 64 years: - Less than 9th grade,2227035,33128.17,16902.13,0.76,age group
North Carolina,HD01_VD28,2015,Estimate; Male: - 45 to 64 years: - Less than 9th grade,56565,5522.55,2817.63,4.98,age group
"Durham County, NC",HD01_VD28,2015,Estimate; Male: - 45 to 64 years: - Less than 9th grade,1010,618.38,315.5,31.24,age group
"Forsyth County, NC",HD01_VD28,2015,Estimate; Male: - 45 to 64 years: - Less than 9th grade,1802,880.51,449.24,24.93,age group
"Guilford County, NC",HD01_VD28,2015,Estimate; Male: - 45 to 64 years: - Less than 9th grade,2115,719.66,367.17,17.36,age group
United States,HD01_VD29,2015,"Estimate; Male: - 45 to 64 years: - 9th to 12th grade, no diploma",3140682,32247.66,16452.89,0.52,age group
North Carolina,HD01_VD29,2015,"Estimate; Male: - 45 to 64 years: - 9th to 12th grade, no diploma",117917,6186.21,3156.23,2.68,age group
"Durham County, NC",HD01_VD29,2015,"Estimate; Male: - 45 to 64 years: - 9th to 12th grade, no diploma",3019,1365.45,696.66,23.08,age group
"Forsyth County, NC",HD01_VD29,2015,"Estimate; Male: - 45 to 64 years: - 9th to 12th grade, no diploma",1962,753.02,384.19,19.58,age group
"Guilford County, NC",HD01_VD29,2015,"Estimate; Male: - 45 to 64 years: - 9th to 12th grade, no diploma",4701,1148.6,586.02,12.47,age group
United States,HD01_VD30,2015,Estimate; Male: - 45 to 64 years: - High school graduate (includes equivalency),12171272,60936.34,31089.97,0.26,age group
North Carolina,HD01_VD30,2015,Estimate; Male: - 45 to 64 years: - High school graduate (includes equivalency),369043,10355.23,5283.28,1.43,age group
"Durham County, NC",HD01_VD30,2015,Estimate; Male: - 45 to 64 years: - High school graduate (includes equivalency),7185,1539.4,785.41,10.93,age group
"Forsyth County, NC",HD01_VD30,2015,Estimate; Male: - 45 to 64 years: - High school graduate (includes equivalency),13172,2220.94,1133.13,8.6,age group
"Guilford County, NC",HD01_VD30,2015,Estimate; Male: - 45 to 64 years: - High school graduate (includes equivalency),15980,2080.34,1061.4,6.64,age group
United States,HD01_VD31,2015,"Estimate; Male: - 45 to 64 years: - Some college, no degree",8278751,39078.47,19937.99,0.24,age group
North Carolina,HD01_VD31,2015,"Estimate; Male: - 45 to 64 years: - Some college, no degree",262181,8962.38,4572.64,1.74,age group
"Durham County, NC",HD01_VD31,2015,"Estimate; Male: - 45 to 64 years: - Some college, no degree",6882,1440.51,734.95,10.68,age group
"Forsyth County, NC",HD01_VD31,2015,"Estimate; Male: - 45 to 64 years: - Some college, no degree",9386,1477.45,753.8,8.03,age group
"Guilford County, NC",HD01_VD31,2015,"Estimate; Male: - 45 to 64 years: - Some college, no degree",12525,1629.96,831.61,6.64,age group
United States,HD01_VD32,2015,Estimate; Male: - 45 to 64 years: - Associate's degree,3168346,32712.34,16689.97,0.53,age group
North Carolina,HD01_VD32,2015,Estimate; Male: - 45 to 64 years: - Associate's degree,106782,6511.49,3322.19,3.11,age group
"Durham County, NC",HD01_VD32,2015,Estimate; Male: - 45 to 64 years: - Associate's degree,2434,869.79,443.77,18.23,age group
"Forsyth County, NC",HD01_VD32,2015,Estimate; Male: - 45 to 64 years: - Associate's degree,2882,842.38,429.79,14.91,age group
"Guilford County, NC",HD01_VD32,2015,Estimate; Male: - 45 to 64 years: - Associate's degree,5008,1196.26,610.34,12.19,age group
United States,HD01_VD33,2015,Estimate; Male: - 45 to 64 years: - Bachelor's degree,7299680,42382.47,21623.71,0.3,age group
North Carolina,HD01_VD33,2015,Estimate; Male: - 45 to 64 years: - Bachelor's degree,225297,7813.79,3986.63,1.77,age group
"Durham County, NC",HD01_VD33,2015,Estimate; Male: - 45 to 64 years: - Bachelor's degree,6960,1209.36,617.02,8.87,age group
"Forsyth County, NC",HD01_VD33,2015,Estimate; Male: - 45 to 64 years: - Bachelor's degree,10111,1587.06,809.72,8.01,age group
"Guilford County, NC",HD01_VD33,2015,Estimate; Male: - 45 to 64 years: - Bachelor's degree,14837,2073.19,1057.75,7.13,age group
United States,HD01_VD34,2015,Estimate; Male: - 45 to 64 years: - Graduate or professional degree,4697525,38436.26,19610.34,0.42,age group
North Carolina,HD01_VD34,2015,Estimate; Male: - 45 to 64 years: - Graduate or professional degree,127705,5765.62,2941.64,2.3,age group
"Durham County, NC",HD01_VD34,2015,Estimate; Male: - 45 to 64 years: - Graduate or professional degree,5473,1316.6,671.73,12.27,age group
"Forsyth County, NC",HD01_VD34,2015,Estimate; Male: - 45 to 64 years: - Graduate or professional degree,6049,934.13,476.6,7.88,age group
"Guilford County, NC",HD01_VD34,2015,Estimate; Male: - 45 to 64 years: - Graduate or professional degree,8295,1317.79,672.34,8.11,age group
United States,HD01_VD35,2015,Estimate; Male: - 65 years and over:,21054655,14369.36,7331.31,0.03,age group
North Carolina,HD01_VD35,2015,Estimate; Male: - 65 years and over:,658879,2928.68,1494.22,0.23,age group
"Durham County, NC",HD01_VD35,2015,Estimate; Male: - 65 years and over:,14342,575.49,293.62,2.05,age group
"Forsyth County, NC",HD01_VD35,2015,Estimate; Male: - 65 years and over:,23145,499.23,254.71,1.1,age group
"Guilford County, NC",HD01_VD35,2015,Estimate; Male: - 65 years and over:,30987,666.04,339.82,1.1,age group
United States,HD01_VD36,2015,Estimate; Male: - 65 years and over: - Less than 9th grade,1741449,19099.57,9744.68,0.56,age group
North Carolina,HD01_VD36,2015,Estimate; Male: - 65 years and over: - Less than 9th grade,55465,4675.4,2385.41,4.3,age group
"Durham County, NC",HD01_VD36,2015,Estimate; Male: - 65 years and over: - Less than 9th grade,681,467.06,238.3,34.99,age group
"Forsyth County, NC",HD01_VD36,2015,Estimate; Male: - 65 years and over: - Less than 9th grade,986,583.83,297.87,30.21,age group
"Guilford County, NC",HD01_VD36,2015,Estimate; Male: - 65 years and over: - Less than 9th grade,1182,526.64,268.69,22.73,age group
United States,HD01_VD37,2015,"Estimate; Male: - 65 years and over: - 9th to 12th grade, no diploma",1678746,21308.6,10871.73,0.65,age group
North Carolina,HD01_VD37,2015,"Estimate; Male: - 65 years and over: - 9th to 12th grade, no diploma",66336,4982.81,2542.25,3.83,age group
"Durham County, NC",HD01_VD37,2015,"Estimate; Male: - 65 years and over: - 9th to 12th grade, no diploma",1055,552.85,282.07,26.74,age group
"Forsyth County, NC",HD01_VD37,2015,"Estimate; Male: - 65 years and over: - 9th to 12th grade, no diploma",2189,699.4,356.84,16.3,age group
"Guilford County, NC",HD01_VD37,2015,"Estimate; Male: - 65 years and over: - 9th to 12th grade, no diploma",3200,1005.62,513.07,16.03,age group
United States,HD01_VD38,2015,Estimate; Male: - 65 years and over: - High school graduate (includes equivalency),5848482,35145.36,17931.31,0.31,age group
North Carolina,HD01_VD38,2015,Estimate; Male: - 65 years and over: - High school graduate (includes equivalency),182654,5814.47,2966.57,1.62,age group
"Durham County, NC",HD01_VD38,2015,Estimate; Male: - 65 years and over: - High school graduate (includes equivalency),2958,863.83,440.73,14.9,age group
"Forsyth County, NC",HD01_VD38,2015,Estimate; Male: - 65 years and over: - High school graduate (includes equivalency),6279,1053.28,537.39,8.56,age group
"Guilford County, NC",HD01_VD38,2015,Estimate; Male: - 65 years and over: - High school graduate (includes equivalency),7450,1248.68,637.08,8.55,age group
United States,HD01_VD39,2015,"Estimate; Male: - 65 years and over: - Some college, no degree",3983636,29145.02,14869.91,0.37,age group
North Carolina,HD01_VD39,2015,"Estimate; Male: - 65 years and over: - Some college, no degree",117709,6210.04,3168.39,2.69,age group
"Durham County, NC",HD01_VD39,2015,"Estimate; Male: - 65 years and over: - Some college, no degree",1821,789.96,403.04,22.13,age group
"Forsyth County, NC",HD01_VD39,2015,"Estimate; Male: - 65 years and over: - Some college, no degree",4114,1085.45,553.8,13.46,age group
"Guilford County, NC",HD01_VD39,2015,"Estimate; Male: - 65 years and over: - Some college, no degree",5460,1074.72,548.33,10.04,age group
United States,HD01_VD40,2015,Estimate; Male: - 65 years and over: - Associate's degree,1168652,15831.32,8077.2,0.69,age group
North Carolina,HD01_VD40,2015,Estimate; Male: - 65 years and over: - Associate's degree,42472,3300.43,1683.89,3.96,age group
"Durham County, NC",HD01_VD40,2015,Estimate; Male: - 65 years and over: - Associate's degree,637,392,200,31.4,age group
"Forsyth County, NC",HD01_VD40,2015,Estimate; Male: - 65 years and over: - Associate's degree,1263,421.79,215.2,17.04,age group
"Guilford County, NC",HD01_VD40,2015,Estimate; Male: - 65 years and over: - Associate's degree,2179,762.55,389.06,17.85,age group
United States,HD01_VD41,2015,Estimate; Male: - 65 years and over: - Bachelor's degree,3495056,31457.7,16049.85,0.46,age group
North Carolina,HD01_VD41,2015,Estimate; Male: - 65 years and over: - Bachelor's degree,104997,5045.96,2574.47,2.45,age group
"Durham County, NC",HD01_VD41,2015,Estimate; Male: - 65 years and over: - Bachelor's degree,3287,1009.19,514.89,15.66,age group
"Forsyth County, NC",HD01_VD41,2015,Estimate; Male: - 65 years and over: - Bachelor's degree,4621,1006.81,513.68,11.12,age group
"Guilford County, NC",HD01_VD41,2015,Estimate; Male: - 65 years and over: - Bachelor's degree,6450,1311.83,669.3,10.38,age group
United States,HD01_VD42,2015,Estimate; Male: - 65 years and over: - Graduate or professional degree,3138634,28125.11,14349.55,0.46,age group
North Carolina,HD01_VD42,2015,Estimate; Male: - 65 years and over: - Graduate or professional degree,89246,4332.26,2210.34,2.48,age group
"Durham County, NC",HD01_VD42,2015,Estimate; Male: - 65 years and over: - Graduate or professional degree,3903,922.21,470.52,12.06,age group
"Forsyth County, NC",HD01_VD42,2015,Estimate; Male: - 65 years and over: - Graduate or professional degree,3693,782.81,399.39,10.81,age group
"Guilford County, NC",HD01_VD42,2015,Estimate; Male: - 65 years and over: - Graduate or professional degree,5066,894.81,456.54,9.01,age group
United States,HD01_VD43,2015,Estimate; Female:,127246685,21464.68,10951.37,0.01,age group
North Carolina,HD01_VD43,2015,Estimate; Female:,4030327,4510.98,2301.52,0.06,age group
"Durham County, NC",HD01_VD43,2015,Estimate; Female:,125047,695.83,355.02,0.28,age group
"Forsyth County, NC",HD01_VD43,2015,Estimate; Female:,150733,425.36,217.02,0.14,age group
"Guilford County, NC",HD01_VD43,2015,Estimate; Female:,214124,2.38,1.21,0,age group
United States,HD01_VD44,2015,Estimate; Female: - 18 to 24 years:,15276916,30520,15571.43,0.1,age group
North Carolina,HD01_VD44,2015,Estimate; Female: - 18 to 24 years:,469303,5264,2685.71,0.57,age group
"Durham County, NC",HD01_VD44,2015,Estimate; Female: - 18 to 24 years:,15863,476.6,243.16,1.53,age group
"Forsyth County, NC",HD01_VD44,2015,Estimate; Female: - 18 to 24 years:,19113,465.87,237.69,1.24,age group
"Guilford County, NC",HD01_VD44,2015,Estimate; Female: - 18 to 24 years:,28816,168,85.71,0.3,age group
United States,HD01_VD45,2015,Estimate; Female: - 18 to 24 years: - Less than 9th grade,196080,9920.34,5061.4,2.58,age group
North Carolina,HD01_VD45,2015,Estimate; Female: - 18 to 24 years: - Less than 9th grade,3831,1329.7,678.42,17.71,age group
"Durham County, NC",HD01_VD45,2015,Estimate; Female: - 18 to 24 years: - Less than 9th grade,172,316.94,161.7,94.01,age group
"Forsyth County, NC",HD01_VD45,2015,Estimate; Female: - 18 to 24 years: - Less than 9th grade,106,220.43,112.46,106.09,age group
"Guilford County, NC",HD01_VD45,2015,Estimate; Female: - 18 to 24 years: - Less than 9th grade,216,247.83,126.44,58.54,age group
United States,HD01_VD46,2015,"Estimate; Female: - 18 to 24 years: - 9th to 12th grade, no diploma",1556903,26492.77,13516.72,0.87,age group
North Carolina,HD01_VD46,2015,"Estimate; Female: - 18 to 24 years: - 9th to 12th grade, no diploma",54982,4808.85,2453.49,4.46,age group
"Durham County, NC",HD01_VD46,2015,"Estimate; Female: - 18 to 24 years: - 9th to 12th grade, no diploma",1978,1161.7,592.7,29.96,age group
"Forsyth County, NC",HD01_VD46,2015,"Estimate; Female: - 18 to 24 years: - 9th to 12th grade, no diploma",1903,962.72,491.18,25.81,age group
"Guilford County, NC",HD01_VD46,2015,"Estimate; Female: - 18 to 24 years: - 9th to 12th grade, no diploma",2603,1117.62,570.21,21.91,age group
United States,HD01_VD47,2015,Estimate; Female: - 18 to 24 years: - High school graduate (includes equivalency),4168209,42985.36,21931.31,0.53,age group
North Carolina,HD01_VD47,2015,Estimate; Female: - 18 to 24 years: - High school graduate (includes equivalency),124551,6416.17,3273.56,2.63,age group
"Durham County, NC",HD01_VD47,2015,Estimate; Female: - 18 to 24 years: - High school graduate (includes equivalency),3454,1166.47,595.14,17.23,age group
"Forsyth County, NC",HD01_VD47,2015,Estimate; Female: - 18 to 24 years: - High school graduate (includes equivalency),6114,1649.02,841.34,13.76,age group
"Guilford County, NC",HD01_VD47,2015,Estimate; Female: - 18 to 24 years: - High school graduate (includes equivalency),6275,1297.53,662.01,10.55,age group
United States,HD01_VD48,2015,"Estimate; Female: - 18 to 24 years: - Some college, no degree",6586073,53908.94,27504.56,0.42,age group
North Carolina,HD01_VD48,2015,"Estimate; Female: - 18 to 24 years: - Some college, no degree",203958,7643.4,3899.69,1.91,age group
"Durham County, NC",HD01_VD48,2015,"Estimate; Female: - 18 to 24 years: - Some college, no degree",6383,1548.94,790.28,12.38,age group
"Forsyth County, NC",HD01_VD48,2015,"Estimate; Female: - 18 to 24 years: - Some college, no degree",8632,1541.79,786.63,9.11,age group
"Guilford County, NC",HD01_VD48,2015,"Estimate; Female: - 18 to 24 years: - Some college, no degree",14435,1875.4,956.84,6.63,age group
United States,HD01_VD49,2015,Estimate; Female: - 18 to 24 years: - Associate's degree,893266,16417.53,8376.29,0.94,age group
North Carolina,HD01_VD49,2015,Estimate; Female: - 18 to 24 years: - Associate's degree,26410,3526.81,1799.39,6.81,age group
"Durham County, NC",HD01_VD49,2015,Estimate; Female: - 18 to 24 years: - Associate's degree,301,291.91,148.93,49.48,age group
"Forsyth County, NC",HD01_VD49,2015,Estimate; Female: - 18 to 24 years: - Associate's degree,371,358.64,182.98,49.32,age group
"Guilford County, NC",HD01_VD49,2015,Estimate; Female: - 18 to 24 years: - Associate's degree,1917,985.36,502.73,26.22,age group
United States,HD01_VD50,2015,Estimate; Female: - 18 to 24 years: - Bachelor's degree,1740113,27944,14257.14,0.82,age group
North Carolina,HD01_VD50,2015,Estimate; Female: - 18 to 24 years: - Bachelor's degree,52357,5196.09,2651.07,5.06,age group
"Durham County, NC",HD01_VD50,2015,Estimate; Female: - 18 to 24 years: - Bachelor's degree,3369,898.38,458.36,13.61,age group
"Forsyth County, NC",HD01_VD50,2015,Estimate; Female: - 18 to 24 years: - Bachelor's degree,1656,872.17,444.98,26.87,age group
"Guilford County, NC",HD01_VD50,2015,Estimate; Female: - 18 to 24 years: - Bachelor's degree,2905,1083.06,552.58,19.02,age group
United States,HD01_VD51,2015,Estimate; Female: - 18 to 24 years: - Graduate or professional degree,136272,7985.36,4074.16,2.99,age group
North Carolina,HD01_VD51,2015,Estimate; Female: - 18 to 24 years: - Graduate or professional degree,3214,1149.79,586.63,18.25,age group
"Durham County, NC",HD01_VD51,2015,Estimate; Female: - 18 to 24 years: - Graduate or professional degree,206,277.62,141.64,68.76,age group
"Forsyth County, NC",HD01_VD51,2015,Estimate; Female: - 18 to 24 years: - Graduate or professional degree,331,407.49,207.9,62.81,age group
"Guilford County, NC",HD01_VD51,2015,Estimate; Female: - 18 to 24 years: - Graduate or professional degree,465,501.62,255.93,55.04,age group
United States,HD01_VD52,2015,Estimate; Female: - 25 to 34 years:,21767171,24462.47,12480.85,0.06,age group
North Carolina,HD01_VD52,2015,Estimate; Female: - 25 to 34 years:,662151,6306.55,3217.63,0.49,age group
"Durham County, NC",HD01_VD52,2015,Estimate; Female: - 25 to 34 years:,28561,475.4,242.55,0.85,age group
"Forsyth County, NC",HD01_VD52,2015,Estimate; Female: - 25 to 34 years:,24626,507.57,258.96,1.05,age group
"Guilford County, NC",HD01_VD52,2015,Estimate; Female: - 25 to 34 years:,37609,302.64,154.41,0.41,age group
United States,HD01_VD53,2015,Estimate; Female: - 25 to 34 years: - Less than 9th grade,599108,16212.6,8271.73,1.38,age group
North Carolina,HD01_VD53,2015,Estimate; Female: - 25 to 34 years: - Less than 9th grade,21222,2337.7,1192.7,5.62,age group
"Durham County, NC",HD01_VD53,2015,Estimate; Female: - 25 to 34 years: - Less than 9th grade,1080,581.45,296.66,27.47,age group
"Forsyth County, NC",HD01_VD53,2015,Estimate; Female: - 25 to 34 years: - Less than 9th grade,760,465.87,237.69,31.27,age group
"Guilford County, NC",HD01_VD53,2015,Estimate; Female: - 25 to 34 years: - Less than 9th grade,1096,525.45,268.09,24.46,age group
United States,HD01_VD54,2015,"Estimate; Female: - 25 to 34 years: - 9th to 12th grade, no diploma",1299711,21754.21,11099.09,0.85,age group
North Carolina,HD01_VD54,2015,"Estimate; Female: - 25 to 34 years: - 9th to 12th grade, no diploma",42948,4413.28,2251.67,5.24,age group
"Durham County, NC",HD01_VD54,2015,"Estimate; Female: - 25 to 34 years: - 9th to 12th grade, no diploma",1945,1080.68,551.37,28.35,age group
"Forsyth County, NC",HD01_VD54,2015,"Estimate; Female: - 25 to 34 years: - 9th to 12th grade, no diploma",1464,803.06,409.72,27.99,age group
"Guilford County, NC",HD01_VD54,2015,"Estimate; Female: - 25 to 34 years: - 9th to 12th grade, no diploma",3312,1498.89,764.74,23.09,age group
United States,HD01_VD55,2015,Estimate; Female: - 25 to 34 years: - High school graduate (includes equivalency),4439308,38060.94,19418.85,0.44,age group
North Carolina,HD01_VD55,2015,Estimate; Female: - 25 to 34 years: - High school graduate (includes equivalency),120486,7274.04,3711.24,3.08,age group
"Durham County, NC",HD01_VD55,2015,Estimate; Female: - 25 to 34 years: - High school graduate (includes equivalency),3435,1450.04,739.82,21.54,age group
"Forsyth County, NC",HD01_VD55,2015,Estimate; Female: - 25 to 34 years: - High school graduate (includes equivalency),3525,1302.3,664.44,18.85,age group
"Guilford County, NC",HD01_VD55,2015,Estimate; Female: - 25 to 34 years: - High school graduate (includes equivalency),6847,1800.34,918.54,13.42,age group
United States,HD01_VD56,2015,"Estimate; Female: - 25 to 34 years: - Some college, no degree",5023093,41755.74,21303.95,0.42,age group
North Carolina,HD01_VD56,2015,"Estimate; Female: - 25 to 34 years: - Some college, no degree",164443,7700.6,3928.88,2.39,age group
"Durham County, NC",HD01_VD56,2015,"Estimate; Female: - 25 to 34 years: - Some college, no degree",4228,1479.83,755.02,17.86,age group
"Forsyth County, NC",HD01_VD56,2015,"Estimate; Female: - 25 to 34 years: - Some college, no degree",5778,1743.15,889.36,15.39,age group
"Guilford County, NC",HD01_VD56,2015,"Estimate; Female: - 25 to 34 years: - Some college, no degree",9681,1824.17,930.7,9.61,age group
United States,HD01_VD57,2015,Estimate; Female: - 25 to 34 years: - Associate's degree,2128148,32916.09,16793.92,0.79,age group
North Carolina,HD01_VD57,2015,Estimate; Female: - 25 to 34 years: - Associate's degree,70427,5863.32,2991.49,4.25,age group
"Durham County, NC",HD01_VD57,2015,Estimate; Female: - 25 to 34 years: - Associate's degree,2145,835.23,426.14,19.87,age group
"Forsyth County, NC",HD01_VD57,2015,Estimate; Female: - 25 to 34 years: - Associate's degree,3188,1363.06,695.44,21.81,age group
"Guilford County, NC",HD01_VD57,2015,Estimate; Female: - 25 to 34 years: - Associate's degree,3026,1031.83,526.44,17.4,age group
United States,HD01_VD58,2015,Estimate; Female: - 25 to 34 years: - Bachelor's degree,5609692,45273.02,23098.48,0.41,age group
North Carolina,HD01_VD58,2015,Estimate; Female: - 25 to 34 years: - Bachelor's degree,167418,7222.81,3685.11,2.2,age group
"Durham County, NC",HD01_VD58,2015,Estimate; Female: - 25 to 34 years: - Bachelor's degree,9765,1709.79,872.34,8.93,age group
"Forsyth County, NC",HD01_VD58,2015,Estimate; Female: - 25 to 34 years: - Bachelor's degree,6992,1402.38,715.5,10.23,age group
